LK_EXPERIMENT_EXPERIMENT_ID;SPECIES;SPECIES_SPECIFICITY;YEAR;ML_TRIAL;SL_TRIAL;ORIGIN;RESPONSIBILITY;TEAM;CULTURE_PLACE;CULTURE_UNIT;COUNTRY;REGION;DEPARTMENT;COMMUNE;CULTURE_UNIT_LATITUDE;CULTURE_UNIT_LONGITUDE;CULTURE_PLACE_LATITUDE;CULTURE_PLACE_LONGITUDE;LATITUDE;LONGITUDE;TRANSFER_APPY;SPECIES_GROUP;MATERIAL_NB;REPLICATION_NB;SL_TRIAL_HASH;DESIGN;DESIGN_TYPE;SPECIES_ID;SPECIES_SPECIFICITY_ID;FIABILITY_SYSTEM;FIABILITY_EXPERIMENTAL;FIABILITY_BREEDER;FIABILITY_EXPERIMENTAL_REASON;FIABILITY_BREEDER_REASON
46072;T;-;2017;TD_TD;TD_TD_09;RC;DRUE;;LAMBALLE;17TRITR;FRANCE;BRETAGNE;CÔTES-D'ARMOR;;;;48.46864;-2.51732;48.46864;-2.51732;1;7;36;2;;36BCN01_2R_064;RCB;12;25;;;;;
49302;B;-;2017;B4_55;B4_55_02;RC;LOUV;LOUV;FOUCHERES;17LFOUPPEc;FRANCE;CHAMPAGNE-ARDENNE;AUBE;;;;48.15364;4.26666;48.15364;4.26666;1;7;36;2;;18LPB02_2R_006;PBL;6;12;;;;;
49300;B;-;2017;B4_09;B4_09_02;RC;LOUV;LOUV;FOUCHERES;17LFOUPPEc;FRANCE;CHAMPAGNE-ARDENNE;AUBE;;;;48.15364;4.26666;48.15364;4.26666;1;7;36;2;;18LPB02_2R_006;PBL;6;12;;;;;
49396;B;-;2017;B4_46;B4_46_05;RC;LOUV;LOUV;LOUVILLE-LA-CHENARD;17LLOUPPEc;FRANCE;CENTRE;EURE-ET-LOIR;;;;48.32784;1.78821;48.32784;1.78821;0;7;15;3;;15BCN01_3R_007;RCB;6;12;;;;;
49377;B;-;2017;B4_42;B4_42_05;RC;LOUV;LOUV;LOUVILLE APHANO;17LLOUPPAp;FRANCE;CENTRE;EURE-ET-LOIR;;;;48.32784;1.78821;48.32784;1.78821;0;7;24;2;;12BCN02_2R_031;RCB;6;12;;;;;
43042;O;P;2017;OR_P5;OR_P5_49;RC;PREM;;LOUVILLE-LA-CHENARD;17RLOPOBS;FRANCE;CENTRE;EURE-ET-LOIR;;;;48.32784;1.78821;48.32784;1.78821;0;7;22;1;;22BCN01_1R_010;RCB;8;78;;;;;
43219;O;P;2017;OR_P5;OR_P5_17;RC;PREM;;PREMESQUES;17RPRE_OBS_OP;FRANCE;NORD-PAS-DE-CALAIS;NORD;;;;50.6555;2.95212;50.6555;2.95212;0;7;54;1;;54BCN01_1R_001;RCB;8;78;;;;;
43210;O;P;2017;OR_P5;OR_P5_20;RC;PREM;;PREMESQUES;17RPRE_OBS_OP;FRANCE;NORD-PAS-DE-CALAIS;NORD;;;;50.6555;2.95212;50.6555;2.95212;0;7;54;1;;54BCN01_1R_002;RCB;8;78;;;;;
43721;S;-;2017;SG_N5;SG_N5_05;RC;GAIL;GAIL;VILLAMPUY;17GVIL_ESS;FRANCE;CENTRE;EURE-ET-LOIR;;;;48.03565;1.50986;48.03565;1.50986;0;7;10;2;;05BCN02_2R_007;RCB;11;24;;;;;
43729;S;-;2017;SG_M4;SG_M4_05;RC;GAIL;GAIL;GAILLAC;17GGAI_CH2;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.90182;1.89651;43.90182;1.89651;0;7;10;2;;05BCN02_2R_007;RCB;11;24;;;;;
43195;S;-;2017;SG_O5;SG_O5_05;RC;GAIL;GAIL;VILLAMPUY;17GVIL_ESS;FRANCE;CENTRE;EURE-ET-LOIR;;;;48.03565;1.50986;48.03565;1.50986;0;7;16;4;;08APL02_4R4_003;LAD;11;24;;;;;
43799;O;H;2017;OR_HJ;OR_HJ_06;RC;PREM;;PROUVAIS;17RPROUOH;FRANCE;PICARDIE;AISNE;;;;49.46338;3.9763;49.46338;3.9763;1;7;24;2;;24BCN01_2R_040;RCB;8;80;;;;;
43600;S;-;2017;SG_DJ;SG_DJ_05;RC;GAIL;GAIL;GAILLAC;17GGAI_ES2;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.90182;1.89651;43.90182;1.89651;1;7;30;2;;10BCN03_2R_035;RCB;11;24;;;;;
43601;S;-;2017;SG_DK;SG_DK_05;RC;GAIL;GAIL;GAILLAC;17GGAI_ES2;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.90182;1.89651;43.90182;1.89651;1;7;30;1;;10BCN03_1R_029;RCB;11;24;;;;;
43098;S;-;2017;SG_EC;SG_EC_05;RC;GAIL;GAIL;GAILLAC;17GGAI_ESS;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.90182;1.89651;43.90182;1.89651;1;7;30;2;;10BCN03_2R_037;RCB;11;24;;;;;
43748;S;-;2017;SG_P5;SG_P5_05;RC;GAIL;;GAILLAC;17GGAI_ESS;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.90182;1.89651;43.90182;1.89651;0;7;30;2;;10BCN03_2R_039;RCB;11;24;;;;;
43646;S;-;2017;SG_ED;SG_ED_01;RC;GAIL;GAIL;LAVAUR;17GLAV_ESS;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.69919;1.8207;43.69919;1.8207;0;7;30;1;;15BCN02_1R_051;RCB;11;24;;;;;
43613;S;-;2017;SG_DI;SG_DI_01;RC;GAIL;GAIL;LAVAUR;17GLAV_ESS;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.69919;1.8207;43.69919;1.8207;0;7;30;1;;15BCN02_1R_054;RCB;11;24;;;;;
43500;S;-;2017;SG_EC;SG_EC_01;RC;GAIL;GAIL;LAVAUR;17GLAV_ESS;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.69919;1.8207;43.69919;1.8207;1;7;30;1;;15BCN02_1R_056;RCB;11;24;;;;;
43668;S;-;2017;SG_T5;SG_T5_01;RC;GAIL;GAIL;DURAS_47;17GDUR_ESS;FRANCE;AQUITAINE;LOT-ET-GARONNE;;;;44.67649;0.17921;44.67649;0.17921;0;7;20;1;;05BCN04_1R_013;RCB;11;24;;;;;
43069;S;-;2017;SG_CC;SG_CC_07;RC;GAIL;GAIL;MAJS;17GMAJ_ESS;HUNGARY;BARANYA;MOHÁCSI;;;;45.90909;18.59764;45.90909;18.59764;1;7;30;1;;05BCN06_1R_021;RCB;11;24;;;;;
43687;S;-;2017;SG_DB;SG_DB_04;RC;GAIL;GAIL;DAUX;17GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;;;43.69411;1.26921;43.69411;1.26921;1;7;30;2;;15BCN02_2R_050;RCB;11;24;;;;;
43869;S;-;2017;SG_DJ;SG_DJ_04;RC;GAIL;GAIL;DAUX;17GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;;;43.69411;1.26921;43.69411;1.26921;0;7;30;2;;15BCN02_2R_057;RCB;11;24;;;;;
43679;S;-;2017;SG_CB;SG_CB_04;RC;GAIL;GAIL;DAUX;17GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;;;43.69411;1.26921;43.69411;1.26921;1;7;20;2;;10BCN02_2R_040;RCB;11;24;;;;;
43067;S;-;2017;SG_CC;SG_CC_04;RC;GAIL;GAIL;DAUX;17GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;;;43.69411;1.26921;43.69411;1.26921;1;7;30;1;;10BCN03_1R_063;RCB;11;24;;;;;
43573;S;-;2017;SG_BC;SG_BC_05;RC;GAIL;GAIL;OUGES;17GOUG_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.26285;5.07391;47.26285;5.07391;0;7;30;2;;15BCN02_2R_066;RCB;11;24;;;;;
43584;S;-;2017;SG_BE;SG_BE_05;RC;GAIL;GAIL;OUGES;17GOUG_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.26285;5.07391;47.26285;5.07391;0;7;30;2;;15BCN02_2R_067;RCB;11;24;;;;;
43293;S;-;2017;SG_AB;SG_AB_02;RC;GAIL;GAIL;OUGES;17GOUG_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.26285;5.07391;47.26285;5.07391;0;7;20;1;;10BCN02_1R_055;RCB;11;24;;;;;
43294;S;-;2017;SG_AA;SG_AA_06;RC;GAIL;GAIL;FESSENHEIM;17GFES_ESS;FRANCE;ALSACE;HAUT-RHIN;;;;47.91471;7.53763;47.91471;7.53763;1;7;20;1;;05BCN04_1R_019;RCB;11;24;;;;;
43102;S;-;2017;SG_BA;SG_BA_06;RC;GAIL;GAIL;FESSENHEIM;17GFES_ESS;FRANCE;ALSACE;HAUT-RHIN;;;;47.91471;7.53763;47.91471;7.53763;1;7;20;2;;05BCN04_2R_017;RCB;11;24;;;;;
43677;S;-;2017;SG_SH;SG_SH_05;RC;GAIL;;GAILLAC;17GGAI_CH2;FRANCE;MIDI-PYRÉNÉES;TARN;;;;43.90182;1.89651;43.90182;1.89651;0;7;16;2;;08APL02_2R2_002;LAD;11;24;;;;;
43886;S;-;2017;SG_EA;SG_EA_08;RC;GAIL;GAIL;AUZEVILLE-TOLOSANE;17GAUZ_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;;;43.52919;1.48365;43.52919;1.48365;1;7;11;1;;03BCN04_1R_006;RCB;11;24;;;;;
25308;O;H;2018;OR_HS;OR_HS_05;RC;PREM;;PREMESQUES;18PPREOHTRESCO;FRANCE;NORD-PAS-DE-CALAIS;NORD;;;;50.6555;2.95212;50.6555;2.95212;1;7;36;2;;03BCN12_2R_001;RCB;8;80;;;;;
25309;O;H;2018;OR_AP;OR_AP_05;RC;PREM;;PREMESQUES;18PPREOHTRESCO;FRANCE;NORD-PAS-DE-CALAIS;NORD;;;;50.6555;2.95212;50.6555;2.95212;1;7;72;2;;06BCN12_2R_001;RCB;8;80;;;;;
43870;S;-;2017;SG_CA;SG_CA_01;RC;GAIL;GAIL;DALMAND;17GDAL_ESS;HUNGARY;TOLNA;DOMBÓVÁR;;;;46.49238;18.19008;46.49238;18.19008;1;7;10;2;;10BCN01_2R_014;RCB;11;24;;;;;
43640;S;-;2017;SG_CD;SG_CD_01;RC;GAIL;GAIL;DALMAND;17GDAL_ESS;HUNGARY;TOLNA;DOMBÓVÁR;;;;46.49238;18.19008;46.49238;18.19008;1;7;30;1;;05BCN06_1R_024;RCB;11;24;;;;;
43625;S;-;2017;SG_CE;SG_CE_04;RC;GAIL;GAIL;DALMAND;17GDAL_ESS;HUNGARY;TOLNA;DOMBÓVÁR;;;;46.49238;18.19008;46.49238;18.19008;1;7;20;1;;05BCN04_1R_022;RCB;11;24;;;;;
24074;O;H;2018;OR_G6;OR_G6_01;RC;PREM;;PREMESQUES;18PPREOHOBS;FRANCE;NORD-PAS-DE-CALAIS;NORD;;;;50.6555;2.95212;50.6555;2.95212;1;7;49;1;;49BCN01_1R_003;RCB;8;80;;;;;
24889;O;H;2018;OR_AA;OR_AA_55;RC;PREM;;LAMBALLE;18RLAMOH;FRANCE;BRETAGNE;CÔTES-D'ARMOR;;;;48.46864;-2.51732;48.46864;-2.51732;1;7;17;2;;17BCN01_2R_007;RCB;8;80;;;;;
22684;B;-;2018;B4_59;B4_59_04;RC;LOUV;LOUV;LOUVILLE-LA-CHENARD;18LLOUPPEc;FRANCE;CENTRE;EURE-ET-LOIR;;;;48.32784;1.78821;48.32784;1.78821;0;7;32;3;;08BCN04_3R_001;RCB;6;12;;;;;
22681;B;-;2018;B4_59;B4_59_05;RC;LOUV;LOUV;LOUVILLE APHANO;18LLOUPPEcA;FRANCE;CENTRE;EURE-ET-LOIR;;;;48.32784;1.78821;48.32784;1.78821;0;7;32;4;;08BCN04_4R_001;RCB;6;12;;;;;
22393;S;-;2018;SG_BC;SG_BC_05;RC;GAIL;GAIL;DIJON;18GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;47.21472;5.15042;47.32205;5.04148;47.21472;5.15042;1;7;40;1;;10BCN04_1R_026;RCB;11;24;1;1;1;;
22334;S;-;2018;SG_BD;SG_BD_05;RC;GAIL;GAIL;DIJON;18GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;47.21472;5.15042;47.32205;5.04148;47.21472;5.15042;1;7;40;1;;10BCN04_1R_031;RCB;11;24;;;;;
21014;S;-;2018;SG_BA;SG_BA_01;RC;GAIL;;ST MAURICE;18GSMG_ESS;FRANCE;RHÔNE-ALPES;AIN;;45.87056;5.1924;46.09682;4.81896;45.87056;5.1924;1;7;25;2;;10BCN03_2R_046;RCB;11;24;;;;;
21154;S;-;2018;SG_O1;SG_O1_05;RC;GAIL;;GAILLAC;18GGAI_ESS;FRANCE;MIDI-PYRÉNÉES;TARN;;43.91944;1.97861;43.90182;1.89651;43.91944;1.97861;0;7;21;3;;21BCN01_3R_005;RCB;11;24;;;;;
21230;S;-;2018;SG_EC;SG_EC_05;RC;GAIL;;GAILLAC;18GGAI_ESS;FRANCE;MIDI-PYRÉNÉES;TARN;;43.91944;1.97861;43.90182;1.89651;43.91944;1.97861;1;7;40;2;;10BCN04_2R_008;RCB;11;24;;;;;
21010;S;-;2018;SG_BA;SG_BA_04;RC;GAIL;;LOUANS;18GLOU_ESS;FRANCE;CENTRE;INDRE-ET-LOIRE;;47.16749;0.74285;47.18492;0.74638;47.16749;0.74285;1;7;25;2;;05BCN05_2R_013;RCB;11;24;;;;;
21881;S;-;2018;SG_DE;SG_DE_04;RC;GAIL;;DAUX;18GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;43.68152;1.29048;43.69411;1.26921;43.68152;1.29048;1;7;0;2;;10BCN03_2R_054;RCB;11;24;;;;;
21868;S;-;2018;SG_DG;SG_DG_04;RC;GAIL;;DAUX;18GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;43.68152;1.29048;43.69411;1.26921;43.68152;1.29048;1;7;0;2;;10BCN03_2R_056;RCB;11;24;;;;;
21659;S;-;2018;SG_ED;SG_ED_04;RC;GAIL;;DAUX;18GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;43.68152;1.29048;43.69411;1.26921;43.68152;1.29048;1;7;0;2;;10BCN03_2R_057;RCB;11;24;3;1;1;;
21831;S;-;2018;SG_DJ;SG_DJ_04;RC;GAIL;;DAUX;18GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;43.68152;1.29048;43.69411;1.26921;43.68152;1.29048;1;7;0;2;;10BCN03_2R_061;RCB;11;24;3;3;1;14;
21649;S;-;2018;SG_EF;SG_EF_04;RC;GAIL;;DAUX;18GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;43.68152;1.29048;43.69411;1.26921;43.68152;1.29048;1;7;0;2;;10BCN02_2R_046;RCB;11;24;3;3;3;15;15
21622;S;-;2018;SG_P5;SG_P5_04;RC;GAIL;;DAUX;18GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;43.68152;1.29048;43.69411;1.26921;43.68152;1.29048;1;7;0;2;;05BCN05_2R_015;RCB;11;24;1;2;1;17;
21876;S;-;2018;SG_CF;SG_CF_04;RC;GAIL;;DAUX;18GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;43.68152;1.29048;43.69411;1.26921;43.68152;1.29048;1;7;0;1;;10BCN03_1R_091;RCB;11;24;;;;;
21681;S;-;2018;SG_DB;SG_DB_08;RC;GAIL;;DURAS_47;18GDUR_ESS;FRANCE;AQUITAINE;LOT-ET-GARONNE;;44.66127;0.22917;44.67649;0.17921;44.66127;0.22917;1;7;0;1;;12BCN02_1R_015;RCB;11;24;;;;;
21677;S;-;2018;SG_DA;SG_DA_08;RC;GAIL;;DURAS_47;18GDUR_ESS;FRANCE;AQUITAINE;LOT-ET-GARONNE;;44.66127;0.22917;44.67649;0.17921;44.66127;0.22917;1;7;0;1;;10BCN02_1R_074;RCB;11;24;;;;;
21267;S;-;2018;SG_CC;SG_CC_01;RC;GAIL;;ST PAUL_26;18GSTP_ESS;FRANCE;RHÔNE-ALPES;DRÔME;;45.07409;5.11204;44.81433;5.02961;45.07409;5.11204;1;7;20;1;;10BCN02_1R_081;RCB;11;24;;;;;
21678;S;-;2018;SG_DA;SG_DA_06;RC;GAIL;;ST PAUL_26;18GSTP_ESS;FRANCE;RHÔNE-ALPES;DRÔME;;45.07409;5.11204;44.81433;5.02961;45.07409;5.11204;1;7;20;1;;10BCN02_1R_083;RCB;11;24;;;;;
21628;S;-;2018;SG_TT;SG_TT_04;RC;GAIL;;DAUX;18GDAU_ESS;FRANCE;MIDI-PYRÉNÉES;HAUTE-GARONNE;;43.68152;1.29048;43.69411;1.26921;43.68152;1.29048;1;7;30;1;;10BCN03_1R_105;RCB;11;24;;;;;
21342;S;-;2018;SG_TT;SG_TT_02;RC;GAIL;;LAVAUR;18GLAV_ESS;FRANCE;MIDI-PYRÉNÉES;TARN;;43.75326;1.7383;43.69919;1.8207;43.75326;1.7383;1;7;30;1;;10BCN03_1R_106;RCB;11;24;;;;;
21343;S;-;2018;SG_P0;SG_P0_04;RC;GAIL;;FESSENHEIM;18GFES_ESS;FRANCE;ALSACE;HAUT-RHIN;;47.91903;7.4812;47.91471;7.53763;47.91903;7.4812;1;7;20;1;;20BCN01_1R_022;RCB;11;24;;;;;
6171;S;-;2018;SD_BA;SD_BA_05;RC;DRUE;GAIL;DIJON;13GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.32205;5.04148;47.32205;5.04148;1;7;24;2;;12BCN02_2R_014;RCB;8;24;;;;;
6171;S;-;2018;SD_BA;SD_BA_05;RC;DRUE;GAIL;DIJON;13GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.32205;5.04148;47.32205;5.04148;1;7;24;2;;12BCN02_2R_014;RCB;11;15;;;;;
;S;-;2018;SD_BA;SD_BA_05;RC;DRUE;GAIL;DIJON;13GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.32205;5.04148;47.32205;5.04148;1;7;24;2;;12BCN02_2R_014;RCB;11;24;;;;;
6171;;-;2018;SD_BA;SD_BA_05;RC;DRUE;GAIL;DIJON;13GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.32205;5.04148;47.32205;5.04148;1;7;24;2;;12BCN02_2R_014;RCB;11;24;;;;;
6171;S;-;2018;SD_BA;SD_BA_05;RC;DRUE;GAIL;DIJON;13GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.32205;5.04148;47.32205;5.04148;1;7;24;2;;12BCN02_2R_014;RCB;;24;;;;;
6171;S;-;2018;SD_BA;SD_BA_05;RC;DRUE;GAIL;DIJON;13GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.32205;5.04148;47.32205;5.04148;1;7;24;2;;12BCN02_2R_014;RCB;11;;;;;;
6171;S;-;2018;;SD_BA_05;RC;DRUE;GAIL;DIJON;13GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.32205;5.04148;47.32205;5.04148;1;7;24;2;;12BCN02_2R_014;RCB;11;24;;;;;
6171;S;-;2018;SD_BA;;RC;DRUE;GAIL;DIJON;13GDIJ_ESS;FRANCE;BOURGOGNE;CÔTE-D'OR;;;;47.32205;5.04148;47.32205;5.04148;1;7;24;2;;12BCN02_2R_014;RCB;11;24;;;;;
