LK_SL_TRIAL_L2_DATA_ID;LK_EXPERIMENT_EXPERIMENT_ID;YEAR;SPECIES_GROUP;SPECIES;SPECIES_SPECIFICITY;ORIGIN;SL_TRIAL;REPLICATION_NUM;ENTRY_NUM;TRANSFER_APPY;TRAIT;RESULT;FIABILITY_SYSTEM;FIABILITY_EXPERIMENTAL_x;FIABILITY_EXPERIMENTAL_REASON;FIABILITY_BREEDER_x;FIABILITY_BREEDER_REASON;SPECIES_ID;SPECIES_SPECIFICITY_ID;ESPECE_FR;RESULT_NUM;REGION;DEPARTMENT;COMMUNE;LAT;LON;RESPONSIBILITY;TEAM;CULTURE_UNIT;FIABILITY_EXPERIMENTAL_y;FIABILITY_BREEDER_y;LK_STOCK_S1_DATA_ID;MAIN_NAME;PEDIGREE;STRUCTURE;P1;P2;NEXT_STAGE;SELF_NB;FGD;FHB_INO;HARVEST_DATE;None;PHOSPHATE;SOWING_DATE;SPRAY
5187015;21792;2018;7;O;P;RC;OR_QG_08;2;14;0;%MOIS;14,24;;;;;;8;78;Colza;14.24;;;;;;;;;;;642467;313278-5873;13OR3278:Â§017.0001.@.;SG;ODYSSEY;RGT PLANET/SHADA;P5;2.0;;;;;;;
5187015;21792;2018;7;O;P;RC;OR_QG_08;2;14;0;YD15QH;75,86;;;;;;8;78;Colza;75.86;;;;;;;;;;;642467;313278-5873;13OR3278:Â§017.0001.@.;SG;ODYSSEY;RGT PLANET/SHADA;P5;2.0;;;;;;;
5187015;21792;2018;7;O;P;RC;OR_QG_08;2;14;0;YD16QH;76,74;;;;;;8;78;Colza;76.74;;;;;;;;;;;642467;313278-5873;13OR3278:Â§017.0001.@.;SG;ODYSSEY;RGT PLANET/SHADA;P5;2.0;;;;;;;
5187079;21797;2018;7;O;P;RC;OR_ZA_04;1;2;0;YD15QH;70,94;;;;;;8;78;Colza;70.94;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;364521;;;;;;;;;;;;;;
5187073;21797;2018;7;O;P;RC;OR_ZA_04;2;2;0;YD15QH;70,73;;;;;;8;78;Colza;70.73;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;364521;;;;;;;;;;;;;;
5187085;21797;2018;7;O;P;RC;OR_ZA_04;2;1;0;YD15QH;58,54;;;;;;8;78;Colza;58.54;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;292542;;;;;;;;;;;;;;
5187084;21797;2018;7;O;P;RC;OR_ZA_04;1;3;0;YD15QH;69,05;;;;;;8;78;Colza;69.05;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;292465;;;;;;;;;;;;;;
5187082;21797;2018;7;O;P;RC;OR_ZA_04;2;3;0;YD15QH;70,31;;;;;;8;78;Colza;70.31;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;292465;;;;;;;;;;;;;;
5187081;21797;2018;7;O;P;RC;OR_ZA_04;1;4;0;YD15QH;67,16;;;;;;8;78;Colza;67.16;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;937714;;;;;;;;;;;;;;
5187088;21797;2018;7;O;P;RC;OR_ZA_04;1;5;0;YD15QH;65,27;;;;;;8;78;Colza;65.27;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;937695;;;;;;;;;;;;;;
5187089;21797;2018;7;O;P;RC;OR_ZA_04;1;6;0;YD15QH;69,89;;;;;;8;78;Colza;69.89;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;937721;;;;;;;;;;;;;;
5187083;21797;2018;7;O;P;RC;OR_ZA_04;2;6;0;YD15QH;74,3;;;;;;8;78;Colza;74.3;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;937721;;;;;;;;;;;;;;
5187060;21797;2018;7;O;P;RC;OR_ZA_04;1;7;0;YD15QH;71,15;;;;;;8;78;Colza;71.15;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;776813;RP16035;13OR3009:Â§067.0001.-|1.@.;SG;RGTPLANET;KWSIRINA;Ec1.35;4.0;;;;;;;
5187064;21797;2018;7;O;P;RC;OR_ZA_04;1;8;0;YD15QH;69,05;;;;;;8;78;Colza;69.05;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;937707;;;;;;;;;;;;;;
5187062;21797;2018;7;O;P;RC;OR_ZA_04;2;8;0;YD15QH;70,31;;;;;;8;78;Colza;70.31;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOUOPTT;;;937707;;;;;;;;;;;;;;
5188419;21793;2018;7;O;P;RC;OR_P5_43;1;3;0;YD15QH;55,55;;;;;;8;78;Colza;55.55;;;;;;;;;;;1070485;;;;;;;;;;;;;;
5188470;21793;2018;7;O;P;RC;OR_P5_43;1;5;0;YD15QH;70,03;;;;;;8;78;Colza;70.03;;;;;;;;;;;1070487;;;;;;;;;;;;;;
5188475;21793;2018;7;O;P;RC;OR_P5_43;1;6;0;YD15QH;62,11;;;;;;8;78;Colza;62.11;;;;;;;;;;;1070488;;;;;;;;;;;;;;
5188474;21793;2018;7;O;P;RC;OR_P5_43;1;7;0;YD15QH;58,34;;;;;;8;78;Colza;58.34;;;;;;;;;;;1070489;;;;;;;;;;;;;;
5188472;21793;2018;7;O;P;RC;OR_P5_43;1;9;0;YD15QH;57,98;;;;;;8;78;Colza;57.98;;;;;;;;;;;1070490;;;;;;;;;;;;;;
5188471;21793;2018;7;O;P;RC;OR_P5_43;1;10;0;YD15QH;61,1;;;;;;8;78;Colza;61.1;;;;;;;;;;;1070491;;;;;;;;;;;;;;
5188478;21793;2018;7;O;P;RC;OR_P5_43;1;12;0;YD15QH;55,14;;;;;;8;78;Colza;55.14;;;;;;;;;;;1070493;;;;;;;;;;;;;;
5188476;21793;2018;7;O;P;RC;OR_P5_43;1;13;0;YD15QH;58,09;;;;;;8;78;Colza;58.09;;;;;;;;;;;1070494;;;;;;;;;;;;;;
5188485;21793;2018;7;O;P;RC;OR_P5_43;1;18;0;YD15QH;53,93;;;;;;8;78;Colza;53.93;;;;;;;;;;;1070526;;;;;;;;;;;;;;
5188482;21793;2018;7;O;P;RC;OR_P5_43;1;20;0;YD15QH;65,71;;;;;;8;78;Colza;65.71;;;;;;;;;;;1070528;;;;;;;;;;;;;;
5188481;21793;2018;7;O;P;RC;OR_P5_43;1;21;0;YD15QH;69,45;;;;;;8;78;Colza;69.45;;;;;;;;;;;1070529;315171-3489;15OR5171:Â§022.@.;SG;RP15030;RP14033;P4;1.0;;;;;;;
5188487;21793;2018;7;O;P;RC;OR_P5_43;1;23;0;YD15QH;64,56;;;;;;8;78;Colza;64.56;;;;;;;;;;;1070530;;;;;;;;;;;;;;
5188488;21793;2018;7;O;P;RC;OR_P5_43;1;24;0;YD15QH;58,45;;;;;;8;78;Colza;58.45;;;;;;;;;;;1070531;;;;;;;;;;;;;;
5188486;21793;2018;7;O;P;RC;OR_P5_43;1;25;0;YD15QH;55,05;;;;;;8;78;Colza;55.05;;;;;;;;;;;1070532;;;;;;;;;;;;;;
5188489;21793;2018;7;O;P;RC;OR_P5_43;1;26;0;YD15QH;56,62;;;;;;8;78;Colza;56.62;;;;;;;;;;;1070533;;;;;;;;;;;;;;
5188460;21793;2018;7;O;P;RC;OR_P5_43;1;28;0;YD15QH;61,78;;;;;;8;78;Colza;61.78;;;;;;;;;;;1070580;;;;;;;;;;;;;;
5188465;21793;2018;7;O;P;RC;OR_P5_43;1;30;0;YD15QH;63,77;;;;;;8;78;Colza;63.77;;;;;;;;;;;1070581;;;;;;;;;;;;;;
5188461;21793;2018;7;O;P;RC;OR_P5_43;1;33;0;YD15QH;61,82;;;;;;8;78;Colza;61.82;;;;;;;;;;;1070584;;;;;;;;;;;;;;
5188467;21793;2018;7;O;P;RC;OR_P5_43;1;34;0;YD15QH;56,78;;;;;;8;78;Colza;56.78;;;;;;;;;;;1070585;;;;;;;;;;;;;;
5188468;21793;2018;7;O;P;RC;OR_P5_43;1;35;0;YD15QH;61,49;;;;;;8;78;Colza;61.49;;;;;;;;;;;1070586;;;;;;;;;;;;;;
5186439;21793;2018;7;O;P;RC;OR_P5_43;1;22;0;YD15QH;63,45;;;;;;8;78;Colza;63.45;;;;;;;;;;;364521;;;;;;;;;;;;;;
5186433;21793;2018;7;O;P;RC;OR_P5_43;1;36;0;YD15QH;63,12;;;;;;8;78;Colza;63.12;;;;;;;;;;;364521;;;;;;;;;;;;;;
5165954;21731;2018;7;O;P;RC;OR_P5_21;1;2;0;YD15QH;60,44;;;;;;8;78;Colza;60.44;;;;;;;;;;;1070310;;;;;;;;;;;;;;
5165951;21731;2018;7;O;P;RC;OR_P5_21;1;4;0;YD15QH;60,16;;;;;;8;78;Colza;60.16;;;;;;;;;;;1070312;315129-4101;15OR5129:Â§054.@.;SG;LAUREATE/OVATION;KWS IRINA;P4;1.0;;;;;;;
5165956;21731;2018;7;O;P;RC;OR_P5_21;1;7;0;YD15QH;58,84;;;;;;8;78;Colza;58.84;;;;;;;;;;;1070315;;;;;;;;;;;;;;
5165959;21731;2018;7;O;P;RC;OR_P5_21;1;9;0;YD15QH;62,63;;;;;;8;78;Colza;62.63;;;;;;;;;;;1070316;;;;;;;;;;;;;;
5165953;21731;2018;7;O;P;RC;OR_P5_21;1;10;0;YD15QH;59,19;;;;;;8;78;Colza;59.19;;;;;;;;;;;1070317;;;;;;;;;;;;;;
5165945;21731;2018;7;O;P;RC;OR_P5_21;1;12;0;YD15QH;64,85;;;;;;8;78;Colza;64.85;;;;;;;;;;;1070319;315129-4116;15OR5129:Â§069.@.;SG;LAUREATE/OVATION;KWS IRINA;P4;1.0;;;;;;;
5165942;21731;2018;7;O;P;RC;OR_P5_21;1;14;0;YD15QH;63,71;;;;;;8;78;Colza;63.71;;;;;;;;;;;1070321;315129-4124;15OR5129:Â§077.@.;SG;LAUREATE/OVATION;KWS IRINA;P4;1.0;;;;;;;
5165948;21731;2018;7;O;P;RC;OR_P5_21;1;18;0;YD15QH;63,78;;;;;;8;78;Colza;63.78;;;;;;;;;;;1070324;;;;;;;;;;;;;;
5165949;21731;2018;7;O;P;RC;OR_P5_21;1;20;0;YD15QH;64,15;;;;;;8;78;Colza;64.15;;;;;;;;;;;1070326;;;;;;;;;;;;;;
5165920;21731;2018;7;O;P;RC;OR_P5_21;1;23;0;YD15QH;66,28;;;;;;8;78;Colza;66.28;;;;;;;;;;;1070328;315129-4146;15OR5129:Â§099.@.;SG;LAUREATE/OVATION;KWS IRINA;P4;1.0;;;;;;;
5165925;21731;2018;7;O;P;RC;OR_P5_21;1;24;0;YD15QH;69,76;;;;;;8;78;Colza;69.76;;;;;;;;;;;1070329;315129-4147;15OR5129:Â§100.@.;SG;LAUREATE/OVATION;KWS IRINA;P4;1.0;;;;;;;
5165924;21731;2018;7;O;P;RC;OR_P5_21;1;25;0;YD15QH;69,24;;;;;;8;78;Colza;69.24;;;;;;;;;;;1070330;;;;;;;;;;;;;;
5165922;21731;2018;7;O;P;RC;OR_P5_21;1;26;0;YD15QH;66,54;;;;;;8;78;Colza;66.54;;;;;;;;;;;1070331;;;;;;;;;;;;;;
5165921;21731;2018;7;O;P;RC;OR_P5_21;1;27;0;YD15QH;60,68;;;;;;8;78;Colza;60.68;;;;;;;;;;;1070332;315129-4153;15OR5129:Â§106.@.;SG;LAUREATE/OVATION;KWS IRINA;P4;1.0;;;;;;;
5165928;21731;2018;7;O;P;RC;OR_P5_21;1;30;0;YD15QH;65,31;;;;;;8;78;Colza;65.31;;;;;;;;;;;1070334;;;;;;;;;;;;;;
5165926;21731;2018;7;O;P;RC;OR_P5_21;1;31;0;YD15QH;48,32;;;;;;8;78;Colza;48.32;;;;;;;;;;;1070335;;;;;;;;;;;;;;
5165929;21731;2018;7;O;P;RC;OR_P5_21;1;32;0;YD15QH;70,35;;;;;;8;78;Colza;70.35;;;;;;;;;;;1070336;;;;;;;;;;;;;;
5165910;21731;2018;7;O;P;RC;OR_P5_21;1;34;0;YD15QH;60,14;;;;;;8;78;Colza;60.14;;;;;;;;;;;1070338;;;;;;;;;;;;;;
5165915;21731;2018;7;O;P;RC;OR_P5_21;1;35;0;YD15QH;69,74;;;;;;8;78;Colza;69.74;;;;;;;;;;;1070339;;;;;;;;;;;;;;
5164650;21731;2018;7;O;P;RC;OR_P5_21;1;15;0;YD15QH;69,57;;;;;;8;78;Colza;69.57;;;;;;;;;;;439670;;;;;;;;;;;;;;
5164655;21731;2018;7;O;P;RC;OR_P5_21;1;29;0;YD15QH;67,13;;;;;;8;78;Colza;67.13;;;;;;;;;;;439670;;;;;;;;;;;;;;
5164654;21731;2018;7;O;P;RC;OR_P5_21;1;8;0;YD15QH;63,86;;;;;;8;78;Colza;63.86;;;;;;;;;;;364521;;;;;;;;;;;;;;
5161029;21738;2018;7;O;P;RC;OR_P5_28;1;2;0;YD15QH;63,09;;;;;;8;78;Colza;63.09;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070370;;;;;;;;;;;;;26/03/2018;
5161023;21738;2018;7;O;P;RC;OR_P5_28;1;3;0;YD15QH;68,03;;;;;;8;78;Colza;68.03;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070371;;;;;;;;;;;;;26/03/2018;
5161010;21738;2018;7;O;P;RC;OR_P5_28;1;4;0;YD15QH;61,01;;;;;;8;78;Colza;61.01;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070372;;;;;;;;;;;;;26/03/2018;
5161015;21738;2018;7;O;P;RC;OR_P5_28;1;5;0;YD15QH;65,18;;;;;;8;78;Colza;65.18;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070373;;;;;;;;;;;;;26/03/2018;
5161012;21738;2018;7;O;P;RC;OR_P5_28;1;7;0;YD15QH;68,43;;;;;;8;78;Colza;68.43;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070375;;;;;;;;;;;;;26/03/2018;
5161011;21738;2018;7;O;P;RC;OR_P5_28;1;9;0;YD15QH;68,12;;;;;;8;78;Colza;68.12;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070376;;;;;;;;;;;;;26/03/2018;
5161017;21738;2018;7;O;P;RC;OR_P5_28;1;10;0;YD15QH;60,6;;;;;;8;78;Colza;60.6;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070377;;;;;;;;;;;;;26/03/2018;
5161018;21738;2018;7;O;P;RC;OR_P5_28;1;11;0;YD15QH;62,18;;;;;;8;78;Colza;62.18;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070378;;;;;;;;;;;;;26/03/2018;
5161016;21738;2018;7;O;P;RC;OR_P5_28;1;12;0;YD15QH;56,65;;;;;;8;78;Colza;56.65;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070379;315130-4290;15OR5130:Â§092.@.;SG;LAUREATE/OVATION;RP14033;P4;1.0;;;;;;26/03/2018;
5161019;21738;2018;7;O;P;RC;OR_P5_28;1;13;0;YD15QH;70,82;;;;;;8;78;Colza;70.82;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070380;;;;;;;;;;;;;26/03/2018;
5161070;21738;2018;7;O;P;RC;OR_P5_28;1;16;0;YD15QH;66,25;;;;;;8;78;Colza;66.25;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070382;;;;;;;;;;;;;26/03/2018;
5161072;21738;2018;7;O;P;RC;OR_P5_28;1;19;0;YD15QH;72,06;;;;;;8;78;Colza;72.06;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070385;;;;;;;;;;;;;26/03/2018;
5161071;21738;2018;7;O;P;RC;OR_P5_28;1;20;0;YD15QH;63,05;;;;;;8;78;Colza;63.05;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070386;;;;;;;;;;;;;26/03/2018;
5161077;21738;2018;7;O;P;RC;OR_P5_28;1;21;0;YD15QH;74,06;;;;;;8;78;Colza;74.06;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070387;;;;;;;;;;;;;26/03/2018;
5161079;21738;2018;7;O;P;RC;OR_P5_28;1;25;0;YD15QH;75,4;;;;;;8;78;Colza;75.4;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070390;;;;;;;;;;;;;26/03/2018;
5161073;21738;2018;7;O;P;RC;OR_P5_28;1;26;0;YD15QH;63,47;;;;;;8;78;Colza;63.47;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070391;;;;;;;;;;;;;26/03/2018;
5161082;21738;2018;7;O;P;RC;OR_P5_28;1;31;0;YD15QH;70,86;;;;;;8;78;Colza;70.86;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070395;;;;;;;;;;;;;26/03/2018;
5161081;21738;2018;7;O;P;RC;OR_P5_28;1;32;0;YD15QH;72,72;;;;;;8;78;Colza;72.72;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070396;;;;;;;;;;;;;26/03/2018;
5161087;21738;2018;7;O;P;RC;OR_P5_28;1;33;0;YD15QH;61,16;;;;;;8;78;Colza;61.16;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070397;;;;;;;;;;;;;26/03/2018;
5161088;21738;2018;7;O;P;RC;OR_P5_28;1;34;0;YD15QH;60,38;;;;;;8;78;Colza;60.38;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070398;;;;;;;;;;;;;26/03/2018;
5161086;21738;2018;7;O;P;RC;OR_P5_28;1;35;0;YD15QH;68,42;;;;;;8;78;Colza;68.42;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070399;;;;;;;;;;;;;26/03/2018;
5161969;21738;2018;7;O;P;RC;OR_P5_28;1;8;0;YD15QH;69,7;;;;;;8;78;Colza;69.7;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;364521;;;;;;;;;;;;;26/03/2018;
5161990;21738;2018;7;O;P;RC;OR_P5_28;1;36;0;YD15QH;71,8;;;;;;8;78;Colza;71.8;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;364521;;;;;;;;;;;;;26/03/2018;
5163801;21805;2018;7;O;P;RC;OR_P5_15;1;3;0;YD15QH;65,77;;;;;;8;78;Colza;65.77;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070545;;;;;;;;;;;;;26/03/2018;
5163809;21805;2018;7;O;P;RC;OR_P5_15;1;7;0;YD15QH;68,38;;;;;;8;78;Colza;68.38;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070549;;;;;;;;;;;;;26/03/2018;
5163850;21805;2018;7;O;P;RC;OR_P5_15;1;10;0;YD15QH;62,31;;;;;;8;78;Colza;62.31;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070551;315179-4944;15OR5179:Â§011.@.;SG;KWS12230;RGT PLANET;P4;1.0;;;;;;26/03/2018;
5163854;21805;2018;7;O;P;RC;OR_P5_15;1;12;0;YD15QH;60,71;;;;;;8;78;Colza;60.71;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070553;;;;;;;;;;;;;26/03/2018;
5163852;21805;2018;7;O;P;RC;OR_P5_15;1;13;0;YD15QH;59,94;;;;;;8;78;Colza;59.94;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070554;;;;;;;;;;;;;26/03/2018;
5163851;21805;2018;7;O;P;RC;OR_P5_15;1;14;0;YD15QH;66,32;;;;;;8;78;Colza;66.32;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070555;;;;;;;;;;;;;26/03/2018;
5163856;21805;2018;7;O;P;RC;OR_P5_15;1;18;0;YD15QH;66,67;;;;;;8;78;Colza;66.67;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070558;;;;;;;;;;;;;26/03/2018;
5163859;21805;2018;7;O;P;RC;OR_P5_15;1;19;0;YD15QH;68,4;;;;;;8;78;Colza;68.4;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070559;;;;;;;;;;;;;26/03/2018;
5163853;21805;2018;7;O;P;RC;OR_P5_15;1;20;0;YD15QH;62,42;;;;;;8;78;Colza;62.42;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070560;;;;;;;;;;;;;26/03/2018;
5163840;21805;2018;7;O;P;RC;OR_P5_15;1;21;0;YD15QH;60,24;;;;;;8;78;Colza;60.24;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070561;;;;;;;;;;;;;26/03/2018;
5163845;21805;2018;7;O;P;RC;OR_P5_15;1;23;0;YD15QH;63,2;;;;;;8;78;Colza;63.2;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070562;;;;;;;;;;;;;26/03/2018;
5163844;21805;2018;7;O;P;RC;OR_P5_15;1;24;0;YD15QH;65,57;;;;;;8;78;Colza;65.57;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070563;;;;;;;;;;;;;26/03/2018;
5163842;21805;2018;7;O;P;RC;OR_P5_15;1;25;0;YD15QH;66,67;;;;;;8;78;Colza;66.67;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070564;;;;;;;;;;;;;26/03/2018;
5163841;21805;2018;7;O;P;RC;OR_P5_15;1;26;0;YD15QH;64,96;;;;;;8;78;Colza;64.96;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070565;;;;;;;;;;;;;26/03/2018;
5163847;21805;2018;7;O;P;RC;OR_P5_15;1;27;0;YD15QH;60,07;;;;;;8;78;Colza;60.07;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070566;;;;;;;;;;;;;26/03/2018;
5163846;21805;2018;7;O;P;RC;OR_P5_15;1;30;0;YD15QH;68,69;;;;;;8;78;Colza;68.69;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070568;;;;;;;;;;;;;26/03/2018;
5163849;21805;2018;7;O;P;RC;OR_P5_15;1;31;0;YD15QH;64,92;;;;;;8;78;Colza;64.92;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070569;;;;;;;;;;;;;26/03/2018;
5163825;21805;2018;7;O;P;RC;OR_P5_15;1;34;0;YD15QH;59,83;;;;;;8;78;Colza;59.83;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070572;;;;;;;;;;;;;26/03/2018;
5163824;21805;2018;7;O;P;RC;OR_P5_15;1;35;0;YD15QH;72,83;;;;;;8;78;Colza;72.83;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070573;;;;;;;;;;;;;26/03/2018;
5190430;21805;2018;7;O;P;RC;OR_P5_15;1;1;0;YD15QH;73,1;;;;;;8;78;Colza;73.1;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;439670;;;;;;;;;;;;;26/03/2018;
5190435;21805;2018;7;O;P;RC;OR_P5_15;1;15;0;YD15QH;70,59;;;;;;8;78;Colza;70.59;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;439670;;;;;;;;;;;;;26/03/2018;
5190432;21805;2018;7;O;P;RC;OR_P5_15;1;8;0;YD15QH;71,89;;;;;;8;78;Colza;71.89;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;364521;;;;;;;;;;;;;26/03/2018;
5190431;21805;2018;7;O;P;RC;OR_P5_15;1;22;0;YD15QH;67,53;;;;;;8;78;Colza;67.53;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;364521;;;;;;;;;;;;;26/03/2018;
5190437;21805;2018;7;O;P;RC;OR_P5_15;1;36;0;YD15QH;72,88;;;;;;8;78;Colza;72.88;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;364521;;;;;;;;;;;;;26/03/2018;
5190656;21804;2018;7;O;P;RC;OR_P5_14;1;3;0;YD15QH;61,73;;;;;;8;78;Colza;61.73;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070575;;;;;;;;;;;;;26/03/2018;
5190653;21804;2018;7;O;P;RC;OR_P5_14;1;5;0;YD15QH;70,86;;;;;;8;78;Colza;70.86;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070577;;;;;;;;;;;;;26/03/2018;
5190640;21804;2018;7;O;P;RC;OR_P5_14;1;6;0;YD15QH;70,57;;;;;;8;78;Colza;70.57;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070578;;;;;;;;;;;;;26/03/2018;
5190642;21804;2018;7;O;P;RC;OR_P5_14;1;10;0;YD15QH;73,18;;;;;;8;78;Colza;73.18;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070593;;;;;;;;;;;;;26/03/2018;
5190641;21804;2018;7;O;P;RC;OR_P5_14;1;11;0;YD15QH;72,04;;;;;;8;78;Colza;72.04;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070594;;;;;;;;;;;;;26/03/2018;
5190646;21804;2018;7;O;P;RC;OR_P5_14;1;14;0;YD15QH;72,87;;;;;;8;78;Colza;72.87;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070597;;;;;;;;;;;;;26/03/2018;
5190649;21804;2018;7;O;P;RC;OR_P5_14;1;16;0;YD15QH;74,91;;;;;;8;78;Colza;74.91;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070598;;;;;;;;;;;;;26/03/2018;
5190643;21804;2018;7;O;P;RC;OR_P5_14;1;17;0;YD15QH;61,52;;;;;;8;78;Colza;61.52;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070599;;;;;;;;;;;;;26/03/2018;
5190625;21804;2018;7;O;P;RC;OR_P5_14;1;19;0;YD15QH;64,26;;;;;;8;78;Colza;64.26;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;PREM;;18RLOPBBTT;;;1070601;;;;;;;;;;;;;26/03/2018;
